323,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
323,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value by Crop – United States: 2017-2019"
323,"h","","","","","","",""
343,"d","Georgia",-,"(D)","(D)"
343,"d","Indiana 1/",-,-,"(NA)"
343,"d","North Carolina 1/",-,-,"(NA)"
343,"d","Pennsylvania 1/",-,-,"(NA)"
343,"d","South Carolina 1/",-,"(D)","(NA)"
343,"d","Texas 1/",-,-,"(NA)"
343,"d","",,,
343,"d","Other States 2/",-,-,-
343,"d","",,,
343,"d","United States",-,-,-
343,"h","","","","","","",""
343,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
343,"h","Utilization and State","","","","","",""
343,"h","","2017","2018","2019","2017","2018","2019"
343,"h","","","","","","",""
343,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
343,"d","Fresh market",,,,,,
343,"d","Arizona",23.90,23.20,25.60,84427,86977,80640
343,"d","California",16.50,22.50,23.50,155636,187819,192700
343,"d","Florida",18.00,"(D)","(D)",10296,"(D)","(D)"
343,"d","Georgia",24.60,"(D)","(D)",15498,"(D)","(D)"
343,"d","Indiana 1/",24.00,22.50,"(NA)",8280,8606,"(NA)"
343,"d","North Carolina 1/",26.00,15.00,"(NA)",6396,4544,"(NA)"
343,"d","Pennsylvania 1/",32.90,38.80,"(NA)",4442,4148,"(NA)"
343,"d","South Carolina 1/",20.50,"(D)","(NA)",5720,"(D)","(NA)"
343,"d","Texas 1/",24.00,23.00,"(NA)",5280,5060,"(NA)"
343,"d","",,,,,,
343,"d","Other States 2/","(X)",23.00,22.20,-,34388,30047
343,"d","",,,,,,
343,"d","United States",19.20,22.70,23.90,295975,331542,303387
343,"c",""
343,"c","See footnote(s) at end of table.","--continued"
328,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
328,"t","Cantaloupe Production, Price, and Value by Utilization – States and United States: 2017-2019 (continued)"
328,"h","","","","","","",""
328,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
328,"h","Utilization and State","","","","","",""
328,"h","","2017","2018","2019","2017","2018","2019"
328,"h","","","","","","",""
328,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
328,"d","Processing",,,,,,
328,"d","Arizona","(X)","(X)","(X)",-,-,-
328,"d","California","(X)","(X)","(X)",-,-,-
328,"d","Florida","(X)","(D)","(D)",-,"(D)","(D)"
328,"d","Georgia","(X)","(D)","(D)",-,"(D)","(D)"
328,"d","Indiana 1/","(X)","(X)","(NA)",-,-,"(NA)"
328,"d","North Carolina 1/","(X)","(X)","(NA)",-,-,"(NA)"
328,"d","Pennsylvania 1/","(X)","(X)","(NA)",-,-,"(NA)"
328,"d","South Carolina 1/","(X)","(D)","(NA)",-,"(D)","(NA)"
328,"d","Texas 1/","(X)","(X)","(NA)",-,-,"(NA)"
328,"d","",,,,,,
328,"d","Other States 2/","(X)","(X)","(X)",-,-,-
328,"d","",,,,,,
328,"d","United States","(X)","(X)","(X)",-,-,-
328,"c",""
328,"f","-  Represents zero."
328,"f","(D)  Withheld to avoid disclosing data for individual operations."
328,"f","(NA)  Not available."
328,"f","(X)  Not applicable."
328,"f","1/ Estimates discontinued in 2019."
328,"f","2/ Includes data withheld above."
213,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
213,"t","Carrots for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
213,"h","","","","","","",""
213,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
213,"h","State","","","","","",""
213,"h","","2017","2018","2019","2017","2018","2019"
213,"h","","","","","","",""
213,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
213,"d","California",62500,64800,70200,58500,64300,69900
213,"d","Michigan 1/",4100,4200,"(NA)",4000,4000,"(NA)"
213,"d","Texas 1/",2000,1700,"(NA)",1900,1600,"(NA)"
213,"d","Washington",7100,6000,6500,7000,5900,6400
213,"d","Wisconsin",4500,4100,3600,4500,4000,3300
213,"d","",,,,,,
213,"d","United States",80200,80800,80300,75900,79800,79600
213,"h","","","","","","",""
213,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
213,"h","State","","","","","",""
213,"h","","2017","2018","2019","2017","2018","2019"
213,"h","","","","","","",""
213,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
213,"d","California",370.0,600.0,620.0,21645.0,38580.0,43338.0
213,"d","Michigan 1/",370.0,380.0,"(NA)",1480.0,1520.0,"(NA)"
213,"d","Texas 1/",240.0,250.0,"(NA)",456.0,400.0,"(NA)"
213,"d","Washington",700.0,620.0,760.0,4900.0,3658.0,4864.0
213,"d","Wisconsin",560.0,430.0,485.0,2520.0,1720.0,1600.5
213,"d","",,,,,,
213,"d","United States",408.4,574.9,625.7,31001.0,45878.0,49802.5
213,"h","","","","","","",""
213,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
213,"h","State","","","","","",""
213,"h","","2017","2018","2019","2017","2018","2019"
213,"h","","","","","","",""
213,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
213,"d","California",-,115.7,-,21645.0,38464.3,43338.0
213,"d","Michigan 1/",-,-,"(NA)",1480.0,1520.0,"(NA)"
213,"d","Texas 1/",-,-,"(NA)",456.0,400.0,"(NA)"
213,"d","Washington",-,-,-,4900.0,3658.0,4864.0
213,"d","Wisconsin",5.0,5.2,-,2515.0,1714.8,1600.5
213,"d","",,,,,,
213,"d","United States",5.0,120.9,-,30996.0,45757.1,49802.5
213,"h","","","","","","",""
213,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
213,"h","State","","","","","",""
213,"h","","2017","2018","2019","2017","2018","2019"
213,"h","","","","","","",""
213,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
213,"d","California",29.40,17.90,19.10,635624,687631,827126
213,"d","Michigan 1/",10.10,9.51,"(NA)",14948,14456,"(NA)"
213,"d","Texas 1/",10.50,9.46,"(NA)",4771,3785,"(NA)"
213,"d","Washington",6.52,5.46,6.05,31966,19982,29415
213,"d","Wisconsin",3.51,4.14,4.36,8820,7092,6977
213,"d","",,,,,,
213,"d","United States",22.50,16.00,17.30,696129,732946,863518
213,"c",""
213,"f","-  Represents zero."
213,"f","(NA)  Not available."
213,"f","1/ Estimates discontinued in 2019."
368,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
368,"t","Carrot Production, Price, and Value by Utilization – States and United States: 2017-2019"
368,"h","","","",""
368,"h","","Utilized production","Utilized production","Utilized production"
368,"h","Utilization and State","","",""
368,"h","","2017","2018","2019"
368,"h","","","",""
368,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
368,"d","Fresh market",,,
368,"d","California","(D)","(D)","(D)"
368,"d","Michigan 1/","(D)",410.4,"(NA)"
368,"d","Texas 1/","(D)","(D)","(NA)"
368,"d","Washington","(D)","(D)",170.2
368,"d","Wisconsin",2.5,3.4,"(D)"
368,"d","",,,
368,"d","Other States 2/",20854.0,36201.8,40305.9
368,"d","",,,
368,"d","United States",20856.5,36615.6,40476.1
368,"h","","","",""
368,"h","","Utilized production","Utilized production","Utilized production"
368,"h","Utilization and State","","",""
368,"h","","2017","2018","2019"
368,"h","","","",""
368,"u","","(tons)","(tons)","(tons)"
368,"d","Processing",,,
368,"d","California","(D)","(D)","(D)"
368,"d","Michigan 1/","(D)",55480,"(NA)"
368,"d","Texas 1/","(D)","(D)","(NA)"
368,"d","Washington","(D)","(D)",234688
368,"d","Wisconsin",125622,85570,"(D)"
368,"d","",,,
368,"d","Other States 2/",381351,316023,231628
368,"d","",,,
368,"d","United States",506973,457073,466316
368,"h","","","","","","",""
368,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
368,"h","Utilization and State","","","","","",""
368,"h","","2017","2018","2019","2017","2018","2019"
368,"h","","","","","","",""
368,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
368,"d","Fresh market",,,,,,
368,"d","California","(D)","(D)","(D)","(D)","(D)","(D)"
368,"d","Michigan 1/","(D)",19.00,"(NA)","(D)",7798,"(NA)"
368,"d","Texas 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
368,"d","Washington","(D)","(D)",57.00,"(D)","(D)",9701
368,"d","Wisconsin",111.00,138.00,"(D)",278,469,"(D)"
368,"d","",,,,,,
368,"d","Other States 2/",30.10,18.40,19.60,628564,664918,790090
368,"d","",,,,,,
368,"d","United States",30.20,18.40,19.80,628842,673185,799791
368,"h","","","","","","",""
368,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
368,"h","Utilization and State","","","","","",""
368,"h","","2017","2018","2019","2017","2018","2019"
368,"h","","","","","","",""
368,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
368,"d","Processing",,,,,,
368,"d","California","(D)","(D)","(D)","(D)","(D)","(D)"
368,"d","Michigan 1/","(D)",120.00,"(NA)","(D)",6658,"(NA)"
368,"d","Texas 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
368,"d","Washington","(D)","(D)",84.00,"(D)","(D)",19714
368,"d","Wisconsin",68.00,77.40,"(D)",8542,6623,"(D)"
368,"d","",,,,,,
368,"d","Other States 2/",154.00,147.00,190.00,58745,46480,44013
368,"d","",,,,,,
368,"d","United States",133.00,131.00,137.00,67287,59761,63727
368,"c",""
368,"f","(D)  Withheld to avoid disclosing data for individual operations."
368,"f","(NA)  Not available."
368,"f","1/ Estimates discontinued in 2019."
368,"f","2/ Includes data withheld above."
81,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
81,"t","Cauliflower for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
81,"h","","","","","","",""
81,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
81,"h","State","","","","","",""
81,"h","","2017","2018","2019","2017","2018","2019"
81,"h","","","","","","",""
81,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
81,"d","Arizona",5800,6100,6700,5700,6100,6700
81,"d","California",40900,39000,39000,40100,38800,38800
81,"d","",,,,,,
81,"d","United States",46700,45100,45700,45800,44900,45500
81,"h","","","","","","",""
81,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
81,"h","State","","","","","",""
81,"h","","2017","2018","2019","2017","2018","2019"
81,"h","","","","","","",""
81,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
81,"d","Arizona",185.0,190.0,170.0,1054.5,1159.0,1139.0
81,"d","California",200.0,215.0,230.0,8020.0,8342.0,8924.0
81,"d","",,,,,,
81,"d","United States",198.1,211.6,221.2,9074.5,9501.0,10063.0
81,"h","","","","","","",""
81,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
81,"h","State","","","","","",""
81,"h","","2017","2018","2019","2017","2018","2019"
81,"h","","","","","","",""
81,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
81,"d","Arizona",-,-,-,1054.5,1159.0,1139.0
81,"d","California",24.1,8.3,8.9,7995.9,8333.7,8915.1
81,"d","",,,,,,
81,"d","United States",24.1,8.3,8.9,9050.4,9492.7,10054.1
81,"h","","","","","","",""
81,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
81,"h","State","","","","","",""
81,"h","","2017","2018","2019","2017","2018","2019"
81,"h","","","","","","",""
81,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
81,"d","Arizona",81.70,68.80,87.40,86153,79739,99549
81,"d","California",41.20,42.60,41.10,329584,354752,366330
81,"d","",,,,,,
81,"d","United States",45.90,45.80,46.30,415737,434491,465879
81,"c",""
81,"f","-  Represents zero."
84,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
84,"t","Cauliflower Production, Price, and Value by Utilization – States and United States: 2017-2019"
84,"h","","","",""
84,"h","","Utilized production","Utilized production","Utilized production"
84,"h","Utilization and State","","",""
84,"h","","2017","2018","2019"
84,"h","","","",""
84,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
84,"d","Fresh market",,,
84,"d","Arizona",1054.5,"(D)","(D)"
84,"d","California",7635.0,"(D)","(D)"
84,"d","",,,
84,"d","Other States 1/",-,9309.1,10045.2
84,"d","",,,
84,"d","United States",8689.5,9309.1,10045.2
84,"h","","","",""
84,"h","","Utilized production","Utilized production","Utilized production"
84,"h","Utilization and State","","",""
84,"h","","2017","2018","2019"
84,"h","","","",""
84,"u","","(tons)","(tons)","(tons)"
84,"d","Processing",,,
84,"d","Arizona",-,"(D)","(D)"
84,"d","California",18045,"(D)","(D)"
84,"d","",,,
84,"d","Other States 1/",-,9176,446
84,"d","",,,
84,"d","United States",18045,9176,446
84,"h","","","","","","",""
84,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
84,"h","Utilization and State","","","","","",""
84,"h","","2017","2018","2019","2017","2018","2019"
84,"h","","","","","","",""
84,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
84,"d","Fresh market",,,,,,
84,"d","Arizona",81.70,"(D)","(D)",86153,"(D)","(D)"
84,"d","California",42.00,"(D)","(D)",320670,"(D)","(D)"
84,"d","",,,,,,
84,"d","Other States 1/","(X)",46.00,46.30,-,428563,465594
84,"d","",,,,,,
84,"d","United States",46.80,46.00,46.30,406823,428563,465594
84,"h","","","","","","",""
84,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
84,"h","Utilization and State","","","","","",""
84,"h","","2017","2018","2019","2017","2018","2019"
84,"h","","","","","","",""
84,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
84,"d","Processing",,,,,,
84,"d","Arizona","(X)","(D)","(D)",-,"(D)","(D)"
84,"d","California",494.00,"(D)","(D)",8914,"(D)","(D)"
84,"d","",,,,,,
84,"d","Other States 1/","(X)",646.00,639.00,-,5928,285
84,"d","",,,,,,
84,"d","United States",494.00,646.00,639.00,8914,5928,285
84,"c",""
84,"f","-  Represents zero."
84,"f","(D)  Withheld to avoid disclosing data for individual operations."
84,"f","(X)  Not applicable."
84,"f","1/ Includes data withheld above."
266,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
266,"t","Celery for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
266,"h","","","","","","",""
266,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
266,"h","State","","","","","",""
266,"h","","2017","2018","2019","2017","2018","2019"
266,"h","","","","","","",""
266,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
266,"d","California",30000,28400,28200,29700,28300,28100
266,"d","Michigan 1/",2200,2000,"(NA)",2100,1900,"(NA)"
266,"d","",,,,,,
266,"d","United States",32200,30400,28200,31800,30200,28100
266,"h","","","","","","",""
266,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
266,"h","State","","","","","",""
266,"h","","2017","2018","2019","2017","2018","2019"
266,"h","","","","","","",""
266,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
266,"d","California",500.0,580.0,560.0,14850.0,16414.0,15736.0
266,"d","Michigan 1/",590.0,580.0,"(NA)",1239.0,1102.0,"(NA)"
266,"d","",,,,,,
266,"d","United States",505.9,580.0,560.0,16089.0,17516.0,15736.0
266,"h","","","","","","",""
266,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
266,"h","State","","","","","",""
266,"h","","2017","2018","2019","2017","2018","2019"
266,"h","","","","","","",""
266,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
266,"d","California",44.5,16.4,15.7,14805.5,16397.6,15720.3
266,"d","Michigan 1/",-,-,"(NA)",1239.0,1102.0,"(NA)"
266,"d","",,,,,,
266,"d","United States",44.5,16.4,15.7,16044.5,17499.6,15720.3
266,"h","","","","","","",""
266,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
266,"h","State","","","","","",""
266,"h","","2017","2018","2019","2017","2018","2019"
266,"h","","","","","","",""
266,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
266,"d","California",20.60,25.50,30.20,305411,417347,474711
266,"d","Michigan 1/",13.40,17.70,"(NA)",16636,19471,"(NA)"
266,"d","",,,,,,
266,"d","United States",20.10,25.00,30.20,322047,436818,474711
266,"c",""
266,"f","-  Represents zero."
266,"f","(NA)  Not available."
266,"f","1/ Estimates discontinued in 2019."
345,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
345,"t","Celery Production, Price, and Value by Utilization – States and United States: 2017-2019"
345,"h","","","",""
345,"h","","Utilized production","Utilized production","Utilized production"
