st,ag_dist,cnty,num_owp,cv,id,lat,lon
North Dakota,NORTHEAST,Nelson,2,79.9,ND,47.918667,–98.204428
North Dakota,NORTHEAST,Pembina,1,79.9,ND,48.766896,–97.545405
North Dakota,NORTHEAST,Ramsey,7,79.9,ND,48.265551,–98.737329
North Dakota,NORTHEAST,Towner,1,79.9,ND,48.682183,–99.248158
North Dakota,NORTHEAST,Walsh,9,79.9,ND,48.376979,–97.722230
North Dakota,NORTHWEST,Burke,1,79.9,ND,48.786453,–102.520087
North Dakota,NORTHWEST,Mountrail,3,79.9,ND,48.210291,–102.364756
North Dakota,NORTHWEST,Ward,11,79.9,ND,48.216686,–101.540537
North Dakota,NORTHWEST,Williams,4,79.9,ND,48.345867,–103.487400
North Dakota,SOUTH CENTRAL,Burleigh,10,79.9,ND,46.971843,–100.462001
North Dakota,SOUTH CENTRAL,Emmons,3,79.9,ND,46.284255,–100.237842
North Dakota,SOUTH CENTRAL,Grant,5,79.9,ND,46.357827,–101.639049
North Dakota,SOUTH CENTRAL,Morton,6,79.9,ND,46.713789,–101.279743
North Dakota,SOUTHEAST,Dickey,1,79.9,ND,46.107756,–98.496518
North Dakota,SOUTHEAST,Lamoure,2,79.9,ND,46.464195,–98.526057
North Dakota,SOUTHEAST,Logan,1,79.9,ND,46.469278,–99.504585
North Dakota,SOUTHEAST,Mcintosh,1,79.9,ND,46.117034,–99.443041
North Dakota,SOUTHEAST,Ransom,2,79.9,ND,46.449276,–97.647554
North Dakota,SOUTHEAST,Richland,10,79.9,ND,46.265219,–96.937960
North Dakota,SOUTHEAST,Sargent,1,79.9,ND,46.108206,–97.630030
North Dakota,SOUTHWEST,Adams,7,79.9,ND,46.096815,–102.533198
North Dakota,SOUTHWEST,Bowman,1,79.9,ND,46.107807,–103.506586
North Dakota,SOUTHWEST,Hettinger,9,79.9,ND,46.434939,–102.458385
North Dakota,SOUTHWEST,Slope,1,79.9,ND,46.445834,–103.462462
North Dakota,SOUTHWEST,Stark,6,79.9,ND,46.817031,–102.662026
North Dakota,WEST CENTRAL,Dunn,1,79.9,ND,47.35461,–102.612365
North Dakota,WEST CENTRAL,Mckenzie,3,79.9,ND,47.742475,–103.403215
North Dakota,WEST CENTRAL,Mclean,7,79.9,ND,47.653055,–101.421794
North Dakota,WEST CENTRAL,Oliver,2,79.9,ND,47.118079,–101.331420
Ohio,CENTRAL,Delaware,32,99.95,OH,40.278941,–83.007462
Ohio,CENTRAL,Fairfield,28,99.95,OH,39.752935,–82.628276
Ohio,CENTRAL,Fayette,14,99.95,OH,39.553845,–83.459327
Ohio,CENTRAL,Franklin,23,99.95,OH,39.969447,–83.008258
Ohio,CENTRAL,Knox,49,99.95,OH,40.40362,–82.422393
Ohio,CENTRAL,Licking,22,99.95,OH,40.093609,–82.481251
Ohio,CENTRAL,Madison,10,99.95,OH,39.896607,–83.400885
Ohio,CENTRAL,Marion,5,99.95,OH,40.588208,–83.172927
Ohio,CENTRAL,Morrow,26,99.95,OH,40.525266,–82.797729
Ohio,CENTRAL,Pickaway,30,99.95,OH,39.648947,–83.052827
Ohio,CENTRAL,Ross,43,99.95,OH,39.323763,–83.059585
Ohio,CENTRAL,Union,22,99.95,OH,40.295901,–83.367042
Ohio,EAST CENTRAL,Belmont,23,99.95,OH,40.017682,–80.967727
Ohio,EAST CENTRAL,Carroll,10,99.95,OH,40.579884,–81.090787
Ohio,EAST CENTRAL,Coshocton,22,99.95,OH,40.29672,–81.930112
Ohio,EAST CENTRAL,Harrison,5,99.95,OH,40.292318,–81.091565
Ohio,EAST CENTRAL,Holmes,47,99.95,OH,40.565309,–81.929869
Ohio,EAST CENTRAL,Jefferson,6,99.95,OH,40.399188,–80.761410
Ohio,EAST CENTRAL,Tuscarawas,18,99.95,OH,40.447441,–81.471157
Ohio,NORTH CENTRAL,Ashland,43,99.95,OH,40.843274,–82.270121
Ohio,NORTH CENTRAL,Crawford,6,99.95,OH,40.848508,–82.924771
Ohio,NORTH CENTRAL,Erie,10,99.95,OH,41.554006,–82.525897
Ohio,NORTH CENTRAL,Huron,7,99.95,OH,41.14508,–82.594641
Ohio,NORTH CENTRAL,Lorain,45,99.95,OH,41.438805,–82.179722
Ohio,NORTH CENTRAL,Ottawa,9,99.95,OH,41.544467,–83.009253
Ohio,NORTH CENTRAL,Richland,40,99.95,OH,40.774167,–82.542715
Ohio,NORTH CENTRAL,Sandusky,3,99.95,OH,41.355291,–83.142735
Ohio,NORTH CENTRAL,Seneca,14,99.95,OH,41.120008,–83.127436
Ohio,NORTH CENTRAL,Wyandot,11,99.95,OH,40.840122,–83.313172
Ohio,NORTHEAST,Ashtabula,50,99.95,OH,41.906644,–80.745641
Ohio,NORTHEAST,Columbiana,8,99.95,OH,40.768462,–80.777231
Ohio,NORTHEAST,Cuyahoga,17,99.95,OH,41.760392,–81.724217
Ohio,NORTHEAST,Geauga,41,99.95,OH,41.499322,–81.173505
Ohio,NORTHEAST,Lake,11,99.95,OH,41.924116,–81.392643
Ohio,NORTHEAST,Mahoning,20,99.95,OH,41.01088,–80.770396
Ohio,NORTHEAST,Medina,78,99.95,OH,41.116051,–81.899566
Ohio,NORTHEAST,Portage,58,99.95,OH,41.16864,–81.196932
Ohio,NORTHEAST,Stark,48,99.95,OH,40.814131,–81.365667
Ohio,NORTHEAST,Summit,41,99.95,OH,41.121851,–81.534936
Ohio,NORTHEAST,Trumbull,31,99.95,OH,41.308936,–80.767656
Ohio,NORTHEAST,Wayne,62,99.95,OH,40.829661,–81.887194
Ohio,NORTHWEST,Allen,8,99.95,OH,40.771528,–84.106546
Ohio,NORTHWEST,Defiance,12,99.95,OH,41.321679,–84.486433
Ohio,NORTHWEST,Fulton,11,99.95,OH,41.597264,–84.124267
Ohio,NORTHWEST,Hancock,7,99.95,OH,41.000471,–83.666034
Ohio,NORTHWEST,Henry,7,99.95,OH,41.335072,–84.065882
Ohio,NORTHWEST,Lucas,11,99.95,OH,41.682321,–83.468867
Ohio,NORTHWEST,Paulding,6,99.95,OH,41.119141,–84.576967
Ohio,NORTHWEST,Putnam,6,99.95,OH,41.024533,–84.129879
Ohio,NORTHWEST,Van Wert,6,99.95,OH,40.85552,–84.585775
Ohio,NORTHWEST,Williams,16,99.95,OH,41.564958,–84.584323
Ohio,NORTHWEST,Wood,9,99.95,OH,41.360183,–83.622682
Ohio,SOUTH CENTRAL,Adams,26,99.95,OH,38.841681,–83.474173
Ohio,SOUTH CENTRAL,Brown,24,99.95,OH,38.931377,–83.866772
Ohio,SOUTH CENTRAL,Gallia,11,99.95,OH,38.817046,–82.301746
Ohio,SOUTH CENTRAL,Highland,29,99.95,OH,39.184488,–83.603668
Ohio,SOUTH CENTRAL,Jackson,13,99.95,OH,39.013477,–82.614142
Ohio,SOUTH CENTRAL,Lawrence,11,99.95,OH,38.603866,–82.517186
Ohio,SOUTH CENTRAL,Pike,12,99.95,OH,39.071365,–83.052921
Ohio,SOUTH CENTRAL,Scioto,17,99.95,OH,38.815019,–82.999028
Ohio,SOUTHEAST,Athens,26,99.95,OH,39.333848,–82.046008
Ohio,SOUTHEAST,Guernsey,12,99.95,OH,40.056665,–81.497875
Ohio,SOUTHEAST,Hocking,13,99.95,OH,39.490343,–82.483445
Ohio,SOUTHEAST,Meigs,9,99.95,OH,39.089807,–82.028397
Ohio,SOUTHEAST,Monroe,5,99.95,OH,39.725969,–81.090658
Ohio,SOUTHEAST,Morgan,12,99.95,OH,39.624946,–81.861699
Ohio,SOUTHEAST,Muskingum,23,99.95,OH,39.966046,–81.943506
Ohio,SOUTHEAST,Noble,13,99.95,OH,39.767232,–81.452604
Ohio,SOUTHEAST,Perry,24,99.95,OH,39.743187,–82.237953
Ohio,SOUTHEAST,Vinton,1,99.95,OH,39.252014,–82.485961
Ohio,SOUTHEAST,Washington,7,99.95,OH,39.450684,–81.490653
Ohio,SOUTHWEST,Butler,40,99.95,OH,39.439915,–84.565397
Ohio,SOUTHWEST,Clermont,19,99.95,OH,39.052084,–84.149614
Ohio,SOUTHWEST,Clinton,22,99.95,OH,39.414041,–83.814542
Ohio,SOUTHWEST,Greene,24,99.95,OH,39.687479,–83.894894
Ohio,SOUTHWEST,Hamilton,15,99.95,OH,39.196927,–84.544187
Ohio,SOUTHWEST,Montgomery,31,99.95,OH,39.755218,–84.290546
Ohio,SOUTHWEST,Preble,19,99.95,OH,39.737906,–84.645358
Ohio,SOUTHWEST,Warren,31,99.95,OH,39.425652,–84.169906
Ohio,WEST CENTRAL,Auglaize,3,99.95,OH,40.561309,–84.224018
Ohio,WEST CENTRAL,Champaign,13,99.95,OH,40.132759,–83.767543
Ohio,WEST CENTRAL,Clark,26,99.95,OH,39.917032,–83.783676
Ohio,WEST CENTRAL,Darke,22,99.95,OH,40.132176,–84.620438
Ohio,WEST CENTRAL,Hardin,11,99.95,OH,40.660415,–83.664077
Ohio,WEST CENTRAL,Logan,23,99.95,OH,40.387553,–83.766343
Ohio,WEST CENTRAL,Mercer,3,99.95,OH,40.535333,–84.632059
Ohio,WEST CENTRAL,Miami,14,99.95,OH,40.053326,–84.228414
Ohio,WEST CENTRAL,Shelby,13,99.95,OH,40.33668,–84.204143
Oklahoma,CENTRAL,Canadian,3,99.95,OK,35.543416,–97.979836
Oklahoma,CENTRAL,Cleveland,9,99.95,OK,35.203117,–97.328332
Oklahoma,CENTRAL,Creek,22,99.95,OK,35.907732,–96.379793
Oklahoma,CENTRAL,Grady,10,99.95,OK,35.021058,–97.886890
Oklahoma,CENTRAL,Kingfisher,4,99.95,OK,35.949431,–97.934568
Oklahoma,CENTRAL,Lincoln,21,99.95,OK,35.703118,–96.881392
Oklahoma,CENTRAL,Logan,23,99.95,OK,35.914151,–97.450764
Oklahoma,CENTRAL,Mcclain,11,99.95,OK,35.016414,–97.449811
Oklahoma,CENTRAL,Okfuskee,3,99.95,OK,35.466804,–96.327762
Oklahoma,CENTRAL,Oklahoma,13,99.95,OK,35.554611,–97.409401
Oklahoma,CENTRAL,Payne,19,99.95,OK,36.079225,–96.975255
Oklahoma,CENTRAL,Pottawatomie,14,99.95,OK,35.211393,–96.957007
Oklahoma,CENTRAL,Seminole,13,99.95,OK,35.158366,–96.602858
Oklahoma,EAST CENTRAL,Adair,20,99.95,OK,35.8975,–94.651671
Oklahoma,EAST CENTRAL,Cherokee,8,99.95,OK,35.904367,–94.996796
Oklahoma,EAST CENTRAL,Haskell,13,99.95,OK,35.232294,–95.109578
Oklahoma,EAST CENTRAL,Hughes,6,99.95,OK,35.052934,–96.251183
Oklahoma,EAST CENTRAL,Mcintosh,9,99.95,OK,35.369092,–95.671764
Oklahoma,EAST CENTRAL,Muskogee,21,99.95,OK,35.617551,–95.383911
Oklahoma,EAST CENTRAL,Okmulgee,14,99.95,OK,35.646879,–95.964580
Oklahoma,EAST CENTRAL,Pittsburg,19,99.95,OK,34.92554,–95.748130
Oklahoma,EAST CENTRAL,Sequoyah,7,99.95,OK,35.502435,–94.750757
Oklahoma,NORTH CENTRAL,Garfield,10,99.95,OK,36.378273,–97.787729
Oklahoma,NORTH CENTRAL,Grant,1,99.95,OK,36.788254,–97.788151
Oklahoma,NORTH CENTRAL,Kay,5,99.95,OK,36.814842,–97.143755
Oklahoma,NORTH CENTRAL,Major,4,99.95,OK,36.313119,–98.542015
Oklahoma,NORTH CENTRAL,Noble,5,99.95,OK,36.384901,–97.236335
Oklahoma,NORTHEAST,Craig,17,99.95,OK,36.76389,–95.201553
Oklahoma,NORTHEAST,Delaware,10,99.95,OK,36.393369,–94.808206
Oklahoma,NORTHEAST,Mayes,11,99.95,OK,36.303804,–95.235638
Oklahoma,NORTHEAST,Nowata,3,99.95,OK,36.789615,–95.613312
Oklahoma,NORTHEAST,Osage,32,99.95,OK,36.62468,–96.408385
Oklahoma,NORTHEAST,Ottawa,13,99.95,OK,36.835764,–94.802681
Oklahoma,NORTHEAST,Pawnee,8,99.95,OK,36.313704,–96.696669
Oklahoma,NORTHEAST,Rogers,28,99.95,OK,36.378082,–95.601337
Oklahoma,NORTHEAST,Tulsa,29,99.95,OK,36.120121,–95.941731
Oklahoma,NORTHEAST,Wagoner,18,99.95,OK,35.963479,–95.514100
Oklahoma,NORTHEAST,Washington,5,99.95,OK,36.70438,–95.906155
Oklahoma,PANHANDLE,Cimarron,1,99.95,OK,36.755276,–102.508735
Oklahoma,PANHANDLE,Harper,1,99.95,OK,36.800456,–99.662842
Oklahoma,PANHANDLE,Texas,2,99.95,OK,36.741964,–101.488434
Oklahoma,SOUTH CENTRAL,Atoka,6,99.95,OK,34.374813,–96.034705
Oklahoma,SOUTH CENTRAL,Bryan,23,99.95,OK,33.964004,–96.264137
Oklahoma,SOUTH CENTRAL,Carter,2,99.95,OK,34.251848,–97.287927
Oklahoma,SOUTH CENTRAL,Coal,7,99.95,OK,34.582861,–96.288039
Oklahoma,SOUTH CENTRAL,Garvin,13,99.95,OK,34.70935,–97.312723
Oklahoma,SOUTH CENTRAL,Jefferson,1,99.95,OK,34.105092,–97.838814
Oklahoma,SOUTH CENTRAL,Johnston,3,99.95,OK,34.313455,–96.654255
Oklahoma,SOUTH CENTRAL,Love,1,99.95,OK,33.957775,–97.245124
Oklahoma,SOUTH CENTRAL,Marshall,16,99.95,OK,34.027007,–96.770533
Oklahoma,SOUTH CENTRAL,Murray,3,99.95,OK,34.485766,–97.071557
Oklahoma,SOUTH CENTRAL,Pontotoc,8,99.95,OK,34.721071,–96.692738
Oklahoma,SOUTH CENTRAL,Stephens,5,99.95,OK,34.481361,–97.855607
Oklahoma,SOUTHEAST,Choctaw,1,99.95,OK,34.027645,–95.554208
Oklahoma,SOUTHEAST,Latimer,6,99.95,OK,34.875137,–95.272263
Oklahoma,SOUTHEAST,Le Flore,19,99.95,OK,34.899642,–94.703491
Oklahoma,SOUTHEAST,Mccurtain,2,99.95,OK,34.117073,–94.766086
Oklahoma,SOUTHEAST,Pushmataha,2,99.95,OK,34.377896,–95.408085
Oklahoma,SOUTHWEST,Caddo,7,99.95,OK,35.16792,–98.381045
Oklahoma,SOUTHWEST,Comanche,3,99.95,OK,34.662628,–98.476597
Oklahoma,SOUTHWEST,Cotton,1,99.95,OK,34.290676,–98.373438
Oklahoma,SOUTHWEST,Jackson,9,99.95,OK,34.593949,–99.412210
Oklahoma,SOUTHWEST,Kiowa,4,99.95,OK,34.921489,–98.981617
Oklahoma,SOUTHWEST,Tillman,2,99.95,OK,34.371085,–98.931701
Oklahoma,WEST CENTRAL,Beckham,5,99.95,OK,35.273945,–99.671638
Oklahoma,WEST CENTRAL,Blaine,8,99.95,OK,35.877782,–98.428934
Oklahoma,WEST CENTRAL,Custer,5,99.95,OK,35.645601,–98.997386
Oklahoma,WEST CENTRAL,Dewey,5,99.95,OK,35.978433,–99.014094
Oregon,NORTH CENTRAL,Hood River,9,52.4,OR,45.511775,–121.655976
Oregon,NORTH CENTRAL,Morrow,4,52.4,OR,45.425496,–119.602311
Oregon,NORTH CENTRAL,Wasco,6,52.4,OR,45.164536,–121.165069
Oregon,NORTHEAST,Baker,2,52.4,OR,44.703427,–117.691933
Oregon,NORTHEAST,Umatilla,19,52.4,OR,45.5912,–118.733880
Oregon,NORTHEAST,Union,6,52.4,OR,45.304047,–117.999136
Oregon,NORTHEAST,Wallowa,4,52.4,OR,45.593753,–117.185580
Oregon,NORTHWEST,Benton,37,52.4,OR,44.490623,–123.426317
Oregon,NORTHWEST,Clackamas,144,52.4,OR,45.160493,–122.195127
Oregon,NORTHWEST,Clatsop,6,52.4,OR,46.024509,–123.705014
Oregon,NORTHWEST,Columbia,40,52.4,OR,45.941932,–123.081079
Oregon,NORTHWEST,Lane,92,52.4,OR,43.928276,–122.897678
Oregon,NORTHWEST,Lincoln,8,52.4,OR,44.641076,–123.911183
Oregon,NORTHWEST,Linn,50,52.4,OR,44.494824,–122.543756
Oregon,NORTHWEST,Marion,47,52.4,OR,44.900898,–122.576260
Oregon,NORTHWEST,Multnomah,26,52.4,OR,45.547693,–122.417173
Oregon,NORTHWEST,Polk,15,52.4,OR,44.904395,–123.397329
Oregon,NORTHWEST,Tillamook,2,52.4,OR,45.455743,–123.759327
Oregon,NORTHWEST,Washington,61,52.4,OR,45.553542,–123.097615
Oregon,NORTHWEST,Yamhill,67,52.4,OR,45.248138,–123.316117
Oregon,SOUTHEAST,Crook,9,52.4,OR,44.163054,–120.371585
Oregon,SOUTHEAST,Deschutes,35,52.4,OR,43.915118,–121.225575
Oregon,SOUTHEAST,Grant,7,52.4,OR,44.496326,–119.014057
Oregon,SOUTHEAST,Harney,1,52.4,OR,43.064355,–118.985949
Oregon,SOUTHEAST,Jefferson,3,52.4,OR,44.64379,–121.183021
Oregon,SOUTHEAST,Klamath,25,52.4,OR,42.683761,–121.646168
Oregon,SOUTHEAST,Lake,2,52.4,OR,42.788401,–120.389790
Oregon,SOUTHEAST,Malheur,4,52.4,OR,43.1877,–117.603976
Oregon,SOUTHWEST,Coos,9,52.4,OR,43.184193,–124.092557
Oregon,SOUTHWEST,Curry,2,52.4,OR,42.466671,–124.211407
Oregon,SOUTHWEST,Douglas,38,52.4,OR,43.285904,–123.154380
Oregon,SOUTHWEST,Jackson,65,52.4,OR,42.411782,–122.675797
Oregon,SOUTHWEST,Josephine,16,52.4,OR,42.385382,–123.597245
Pennsylvania,CENTRAL,Blair,15,63.7,PA,40.497926,–78.310640
Pennsylvania,CENTRAL,Cambria,11,63.7,PA,40.494127,–78.715284
Pennsylvania,CENTRAL,Centre,11,63.7,PA,40.90916,–77.847830
Pennsylvania,CENTRAL,Clearfield,10,63.7,PA,41.000249,–78.473749
Pennsylvania,CENTRAL,Columbia,17,63.7,PA,41.045517,–76.404260
Pennsylvania,CENTRAL,Dauphin,13,63.7,PA,40.412565,–76.792634
Pennsylvania,CENTRAL,Huntingdon,4,63.7,PA,40.422321,–77.968584
Pennsylvania,CENTRAL,Juniata,9,63.7,PA,40.530673,–77.400438
Pennsylvania,CENTRAL,Mifflin,18,63.7,PA,40.61189,–77.620661
Pennsylvania,CENTRAL,Montour,3,63.7,PA,41.029261,–76.665259
Pennsylvania,CENTRAL,Northumberland,10,63.7,PA,40.851524,–76.709877
Pennsylvania,CENTRAL,Perry,21,63.7,PA,40.39778,–77.266328
Pennsylvania,CENTRAL,Snyder,17,63.7,PA,40.755348,–77.072954
Pennsylvania,CENTRAL,Union,9,63.7,PA,40.962179,–77.055475
Pennsylvania,EAST CENTRAL,Carbon,4,63.7,PA,40.917833,–75.709428
Pennsylvania,EAST CENTRAL,Lehigh,9,63.7,PA,40.614241,–75.590627
Pennsylvania,EAST CENTRAL,Luzerne,15,63.7,PA,41.172787,–75.976035
Pennsylvania,EAST CENTRAL,Monroe,7,63.7,PA,41.056233,–75.329037
Pennsylvania,EAST CENTRAL,Northampton,15,63.7,PA,40.752791,–75.307447
Pennsylvania,EAST CENTRAL,Pike,2,63.7,PA,41.325949,–75.031514
Pennsylvania,EAST CENTRAL,Schuylkill,13,63.7,PA,40.70369,–76.217800
Pennsylvania,NORTH CENTRAL,Bradford,19,63.7,PA,41.791495,–76.502124
Pennsylvania,NORTH CENTRAL,Cameron,4,63.7,PA,41.438289,–78.198315
Pennsylvania,NORTH CENTRAL,Clinton,3,63.7,PA,41.245301,–77.649141
Pennsylvania,NORTH CENTRAL,Elk,6,63.7,PA,41.427334,–78.653938
Pennsylvania,NORTH CENTRAL,Lycoming,8,63.7,PA,41.343624,–77.055253
Pennsylvania,NORTH CENTRAL,Mckean,1,63.7,PA,41.81459,–78.572463
Pennsylvania,NORTH CENTRAL,Potter,19,63.7,PA,41.748222,–77.894735
Pennsylvania,NORTH CENTRAL,Sullivan,1,63.7,PA,41.43979,–76.511525
Pennsylvania,NORTH CENTRAL,Tioga,25,63.7,PA,41.766859,–77.257288
Pennsylvania,NORTHEASTERN,Lackawanna,9,63.7,PA,41.44025,–75.609587
Pennsylvania,NORTHEASTERN,Susquehanna,24,63.7,PA,41.819665,–75.800969
Pennsylvania,NORTHEASTERN,Wayne,38,63.7,PA,41.646589,–75.292485
Pennsylvania,NORTHEASTERN,Wyoming,6,63.7,PA,41.525137,–76.008780
Pennsylvania,NORTHWESTERN,Crawford,24,63.7,PA,41.68684,–80.107811
Pennsylvania,NORTHWESTERN,Erie,24,63.7,PA,42.117952,–80.096386
Pennsylvania,NORTHWESTERN,Mercer,27,63.7,PA,41.300014,–80.252786
Pennsylvania,NORTHWESTERN,Venango,8,63.7,PA,41.40198,–79.754418
Pennsylvania,NORTHWESTERN,Warren,14,63.7,PA,41.843669,–79.313173
Pennsylvania,SOUTH CENTRAL,Adams,23,63.7,PA,39.869471,–77.217730
Pennsylvania,SOUTH CENTRAL,Bedford,14,63.7,PA,39.997115,–78.489980
Pennsylvania,SOUTH CENTRAL,Cumberland,24,63.7,PA,40.164782,–77.263440
Pennsylvania,SOUTH CENTRAL,Franklin,15,63.7,PA,39.926686,–77.724485
Pennsylvania,SOUTH CENTRAL,York,51,63.7,PA,39.921839,–76.728446
Pennsylvania,SOUTHEASTERN,Berks,35,63.7,PA,40.413957,–75.926860
Pennsylvania,SOUTHEASTERN,Bucks,31,63.7,PA,40.336887,–75.107060
Pennsylvania,SOUTHEASTERN,Chester,48,63.7,PA,39.973965,–75.749732
Pennsylvania,SOUTHEASTERN,Delaware,10,63.7,PA,39.91667,–75.398786
Pennsylvania,SOUTHEASTERN,Lancaster,68,63.7,PA,40.041992,–76.250198
Pennsylvania,SOUTHEASTERN,Lebanon,17,63.7,PA,40.367344,–76.458009
Pennsylvania,SOUTHEASTERN,Montgomery,27,63.7,PA,40.209999,–75.370201
Pennsylvania,SOUTHEASTERN,Philadelphia,15,63.7,PA,40.009376,–75.133346
Pennsylvania,SOUTHWESTERN,Allegheny,33,63.7,PA,40.46892,–79.980920
Pennsylvania,SOUTHWESTERN,Fayette,10,63.7,PA,39.914115,–79.644586
Pennsylvania,SOUTHWESTERN,Greene,14,63.7,PA,39.848983,–80.225694
Pennsylvania,SOUTHWESTERN,Somerset,21,63.7,PA,39.981297,–79.028486
Pennsylvania,SOUTHWESTERN,Washington,20,63.7,PA,40.200005,–80.252132
Pennsylvania,SOUTHWESTERN,Westmoreland,35,63.7,PA,40.311068,–79.466688
Pennsylvania,WEST CENTRAL,Armstrong,18,63.7,PA,40.812379,–79.464128
Pennsylvania,WEST CENTRAL,Beaver,20,63.7,PA,40.68414,–80.350721
Pennsylvania,WEST CENTRAL,Butler,26,63.7,PA,40.913834,–79.918960
Pennsylvania,WEST CENTRAL,Clarion,5,63.7,PA,41.198239,–79.420404
Pennsylvania,WEST CENTRAL,Indiana,14,63.7,PA,40.651432,–79.087545
Pennsylvania,WEST CENTRAL,Jefferson,12,63.7,PA,41.130287,–78.999044
Pennsylvania,WEST CENTRAL,Lawrence,12,63.7,PA,40.992735,–80.334446
Rhode Island,ALL COUNTIES,Bristol,2,61.5,RI,41.705271,–71.285053
Rhode Island,ALL COUNTIES,Kent,9,61.5,RI,41.67775,–71.576314
Rhode Island,ALL COUNTIES,Newport,12,61.5,RI,41.502732,–71.284063
Rhode Island,ALL COUNTIES,Providence,32,61.5,RI,41.870488,–71.578242
Rhode Island,ALL COUNTIES,Washington,17,61.5,RI,41.401162,–71.617612
South Carolina,CENTRAL,Calhoun,9,62.4,SC,33.67478,–80.780347
South Carolina,CENTRAL,Clarendon,7,62.4,SC,33.664682,–80.217889
South Carolina,CENTRAL,Lee,6,62.4,SC,34.15864,–80.251209
South Carolina,CENTRAL,Lexington,22,62.4,SC,33.892554,–81.272853
South Carolina,CENTRAL,Orangeburg,12,62.4,SC,33.436135,–80.802913
South Carolina,CENTRAL,Richland,19,62.4,SC,34.029783,–80.896566
South Carolina,CENTRAL,Sumter,10,62.4,SC,33.916046,–80.382472
South Carolina,EASTERN,Chesterfield,15,62.4,SC,34.637018,–80.159227
South Carolina,EASTERN,Darlington,4,62.4,SC,34.332185,–79.962116
South Carolina,EASTERN,Dillon,1,62.4,SC,34.390172,–79.374964
South Carolina,EASTERN,Florence,2,62.4,SC,34.028535,–79.710233
South Carolina,EASTERN,Georgetown,7,62.4,SC,33.41753,–79.300812
South Carolina,EASTERN,Horry,15,62.4,SC,33.909269,–78.976675
South Carolina,EASTERN,Marion,4,62.4,SC,34.080701,–79.362131
South Carolina,EASTERN,Williamsburg,7,62.4,SC,33.626463,–79.716475
South Carolina,NORTH CENTRAL,Chester,14,62.4,SC,34.689345,–81.161249
South Carolina,NORTH CENTRAL,Fairfield,9,62.4,SC,34.395669,–81.127001
South Carolina,NORTH CENTRAL,Kershaw,11,62.4,SC,34.338356,–80.590885
South Carolina,NORTH CENTRAL,Lancaster,12,62.4,SC,34.686818,–80.703689
South Carolina,NORTH CENTRAL,York,20,62.4,SC,34.97019,–81.183189
South Carolina,NORTHWEST,Anderson,61,62.4,SC,34.519549,–82.638086
South Carolina,NORTHWEST,Cherokee,11,62.4,SC,35.049796,–81.607647
South Carolina,NORTHWEST,Greenville,40,62.4,SC,34.892645,–82.372077
South Carolina,NORTHWEST,Laurens,18,62.4,SC,34.483477,–82.005657
South Carolina,NORTHWEST,Oconee,45,62.4,SC,34.748759,–83.061522
South Carolina,NORTHWEST,Pickens,21,62.4,SC,34.887362,–82.725368
South Carolina,NORTHWEST,Spartanburg,46,62.4,SC,34.933239,–81.991053
South Carolina,NORTHWEST,Union,9,62.4,SC,34.690514,–81.615831
South Carolina,SOUTHERN,Allendale,3,62.4,SC,32.979784,–81.363421
South Carolina,SOUTHERN,Bamberg,1,62.4,SC,33.203021,–81.053161
South Carolina,SOUTHERN,Barnwell,6,62.4,SC,33.26068,–81.433753
South Carolina,SOUTHERN,Beaufort,9,62.4,SC,32.358147,–80.689320
South Carolina,SOUTHERN,Berkeley,7,62.4,SC,33.2077,–79.953655
South Carolina,SOUTHERN,Charleston,23,62.4,SC,32.800458,–79.942480
South Carolina,SOUTHERN,Colleton,6,62.4,SC,32.83498,–80.655345
South Carolina,SOUTHERN,Dorchester,2,62.4,SC,33.082186,–80.404697
South Carolina,SOUTHERN,Hampton,2,62.4,SC,32.778323,–81.143362
South Carolina,SOUTHERN,Jasper,5,62.4,SC,32.43059,–81.021627
South Carolina,WEST CENTRAL,Abbeville,15,62.4,SC,34.213809,–82.460460
South Carolina,WEST CENTRAL,Aiken,33,62.4,SC,33.549317,–81.633870
South Carolina,WEST CENTRAL,Edgefield,4,62.4,SC,33.776498,–81.968245
South Carolina,WEST CENTRAL,Greenwood,16,62.4,SC,34.155796,–82.127876
South Carolina,WEST CENTRAL,Mccormick,6,62.4,SC,33.897605,–82.316192
South Carolina,WEST CENTRAL,Newberry,16,62.4,SC,34.28973,–81.600053
South Carolina,WEST CENTRAL,Saluda,8,62.4,SC,34.005278,–81.727903
South Dakota,CENTRAL,Aurora,1,99.95,SD,43.724719,–98.577587
South Dakota,CENTRAL,Beadle,5,99.95,SD,44.418265,–98.279422
South Dakota,CENTRAL,Brule,4,99.95,SD,43.72988,–99.092941
South Dakota,CENTRAL,Hughes,4,99.95,SD,44.392258,–99.985846
South Dakota,CENTRAL,Jerauld,1,99.95,SD,44.063416,–98.623188
South Dakota,CENTRAL,Sully,1,99.95,SD,44.722325,–100.131399
South Dakota,EAST CENTRAL,Brookings,6,99.95,SD,44.376675,–96.797797
South Dakota,EAST CENTRAL,Davison,1,99.95,SD,43.680439,–98.155868
South Dakota,EAST CENTRAL,Hanson,5,99.95,SD,43.680612,–97.796845
South Dakota,EAST CENTRAL,Kingsbury,7,99.95,SD,44.362969,–97.499313
South Dakota,EAST CENTRAL,Lake,1,99.95,SD,44.02845,–97.123223
South Dakota,EAST CENTRAL,Mccook,2,99.95,SD,43.678924,–97.362036
